latitude,longitude,cas_pozorovani_utc,misto_pozorovani,kdo_pocitil,popis_intenzity_kategorie,strach_panika,pohyb_predmetu,poskozeni_budov,zvuk_reportovan,ems98_odhad
49.303454,14.158029,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.3713453,13.7395944,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4102427,14.6529055,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.487512,14.5287252,2025-04-24 17:30:40+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3755281,14.2783029,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5252708,13.8417709,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.8385612,14.276004,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.8511598,14.7091089,2025-04-24 17:36:00+00:00,Venku/Nezadáno,Většina,slabé zachvění,Ano,Ne,Ne,Ano,Neklasifikováno
49.5034474,13.5414533,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4461642,14.3686808,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2236253,14.4194251,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.7099836,14.3166153,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ne,IV - Značně pozorované
49.6046109,14.2774242,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ano,Ne,Ano,V - Silné
49.4796628,14.4203504,2025-04-24 16:19:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6574577,14.1698355,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.3486294,14.0133712,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4188836,14.0568174,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.3645399,14.0920335,2025-04-24 17:32:00+00:00,Venku/Nezadáno,Jen respondent,nan,Ano,Ne,Ne,Ano,Neklasifikováno
49.5892381,14.2214101,2025-04-24 17:31:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.315496,14.146547,2025-04-24 17:32:00+00:00,Doma,Většina,silné otřsx,Ano,Ne,Ne,Ano,Neklasifikováno
49.2206434,14.4156883,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.7837821,14.6873698,2025-04-24 17:15:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5169335,14.0877664,2025-04-24 17:45:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.1883057,14.6970326,2025-04-24 17:00:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2242547,14.4114462,2025-04-24 17:35:00+00:00,Doma,Jen respondent,nan,Ano,Ne,Ne,Ano,Neklasifikováno
49.5169335,14.0877664,2025-04-24 17:45:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.3446575,14.1744289,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4435402,14.36337,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4435402,14.36337,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3399948,13.4589293,2025-04-24 17:00:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4227656,14.3838601,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3312769,13.9733764,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Nezadáno,žádný,Ne/Nezadáno,Ne,Nezadáno,Ano,I - Nepocítěno
49.3133118,14.1412664,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6668191,14.5778093,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3841879,14.2010295,2025-04-24 17:00:00+00:00,Venku/Nezadáno,Většina,žádný,Ano,Ne,Nezadáno,Ano,Neklasifikováno
49.9467687,14.5340055,2025-04-24 17:33:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.677282,14.0068516,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4244328,13.8867219,2025-04-24 17:32:00+00:00,Venku/Nezadáno,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.5098871,14.0576706,2025-04-24 17:33:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2499085,13.9145417,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5548438,14.3382402,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3784512,13.9364188,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5687406,14.3028358,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2473243,13.9228544,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3992647,14.2119592,2025-04-24 17:31:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.5164748,14.3393875,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4024691,14.3395399,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.9467086,14.1019985,2025-04-24 17:30:00+00:00,Doma,Jen respondent,nan,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.7926886,14.1750301,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.3323596,13.4039753,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.6020148,13.8756003,2025-04-24 17:30:00+00:00,Doma,Většina,nan,Ano,Ne,Ne,Ano,Neklasifikováno
49.3014386,14.1436258,2025-04-24 17:31:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.6574577,14.1698355,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4265777,14.2005659,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5187252,14.2840294,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3787984,13.8269523,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4328148,14.5583811,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.2805119,13.9334388,2025-04-24 17:00:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3402063,13.9587053,2025-04-24 17:32:00+00:00,Venku/Nezadáno,Většina,slabé zachvění,Ano,Ne,Nezadáno,Ano,Neklasifikováno
49.6166391,14.0674497,2025-04-24 17:35:19+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.5050473,14.1669755,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4516293,14.3703246,2025-04-24 17:25:35+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5689671,14.4962361,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5951472,14.2349526,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2222215,13.4091009,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.064553,13.9054277,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4947879,13.6075542,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5834903,14.3032379,2025-04-24 17:35:40+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.303454,14.158029,2025-04-24 17:20:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3830481,14.1278796,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.7293761,14.5603812,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.6228195,13.9709948,2025-04-24 17:30:35+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6452839,14.6340403,2025-04-24 17:40:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.334518,14.0736969,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3628495,13.8831375,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.87247,14.4051106,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4841467,13.6828673,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.5431239,14.3463879,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.3713453,13.7395944,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5557904,13.9463715,2025-04-24 17:35:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2980317,14.4664137,2025-04-24 17:00:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.3622519,13.7639159,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.4991641,13.9851957,2025-04-24 17:30:00+00:00,Doma,Většina,silné otřsx,Ano,Ne,Ne,Ano,Neklasifikováno
49.4627051,13.7406055,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2602957,14.3932591,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,Neklasifikováno
49.6068176,13.9126019,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.1805253,13.8953657,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5005759,14.0643563,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3992647,14.2119592,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3796003,14.4950686,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.8511852,14.3804834,2025-04-24 17:15:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.2042398,13.6833487,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.0785903,13.9633671,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.6175705,14.1957814,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.268516,13.5940112,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2850624,14.7858612,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.6173024,14.2556098,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2997679,14.1643155,2025-04-24 17:30:00+00:00,Doma,Jen respondent,nan,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4751234,14.6788231,2025-04-24 17:30:00+00:00,Doma,Jen respondent,nan,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3714226,14.3794314,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ne,III - Slabé
49.6390235,14.2534486,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2234017,14.4205698,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.8348367,14.5894056,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.813285,14.4763224,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.5012155,14.3826956,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.320618,14.6455292,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.5944134,13.9566684,2025-04-24 17:40:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.6548506,14.4202179,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.6797595,14.2655288,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3017826,14.1266181,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.2274875,14.3275276,2025-04-24 17:50:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ne,III - Slabé
49.46773,14.0714292,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.4540095,14.3626713,2025-04-24 17:35:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2509667,14.4456821,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4727682,13.9010502,2025-04-24 17:30:00+00:00,Doma,Nezadáno,slabé zachvění,Ano,Ne,Ne,Ano,Neklasifikováno
49.2523625,13.8801158,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ano,Ano,VI - Mírně ničivé
49.3141176,13.9914162,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6717805,14.3608979,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.5223003,13.9616084,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.3104599,14.1259889,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3813424,13.9384161,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2321372,13.5281473,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6541468,14.4717344,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5691425,14.574942,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2989568,13.4390062,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5519704,14.3373835,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.788087,14.1625602,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.7225709,14.0720152,2025-04-24 18:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.414214,13.5724317,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2604043,13.9103085,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6541468,14.4717344,2025-04-24 17:40:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.414214,13.5724317,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4555063,14.3607314,2025-04-24 17:34:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3077507,14.1580074,2025-04-24 17:35:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.8048531,14.5995965,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2299522,14.3279449,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5006351,14.0617058,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.1928402,14.3487467,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.8048531,14.5995965,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5335797,14.4447213,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5761902,14.0082293,2025-04-24 17:30:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.9392572,14.7319427,2025-04-24 17:58:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.537124,14.4004548,2025-04-24 18:30:00+00:00,Venku/Nezadáno,Většina,slabé zachvění,Ano,Ne,Ne,Ano,Neklasifikováno
49.1149621,13.7372664,2025-04-24 17:00:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.643071,13.5659475,2025-04-24 17:15:00+00:00,Venku/Nezadáno,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4892691,13.7703718,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2232192,14.2090013,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3977917,14.8471988,2025-04-24 17:33:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.9392572,14.7319427,2025-04-24 17:58:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.5295422,14.1720918,2025-04-24 17:00:32+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4417315,14.3719859,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4853752,13.6817295,2025-04-24 17:33:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.584402,13.9844574,2025-04-24 17:32:00+00:00,Venku/Nezadáno,Jen respondent,nan,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6663436,14.3243694,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.928714,14.347714,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.5548438,14.3382402,2025-04-24 17:32:00+00:00,Doma,Většina,silné otřsx,Ano,Ano,Ne,Ano,V - Silné
49.5422283,14.085912,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5269622,14.6849855,2025-04-24 17:36:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5555275,14.1064874,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5548438,14.3382402,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.382735,13.705362,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.0531074,13.9420312,2025-04-24 17:45:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4905021,14.3727358,2025-04-24 17:33:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.6045703,14.1930553,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2007526,14.0745822,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.507964,13.6188878,2025-04-24 17:32:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.4815163,14.3909537,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.6443517,14.4569161,2025-04-24 17:30:00+00:00,Doma,Většina,nan,Ano,Ne,Nezadáno,Ano,Neklasifikováno
49.3001579,14.1631819,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.1341532,13.9340718,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5765489,14.3965665,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4288212,13.8800222,2025-04-24 18:00:30+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.1795425,13.8947714,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4508975,14.3600091,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2569365,13.4184116,2025-04-24 17:31:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.4901234,13.5943455,2025-04-24 17:32:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.5152198,14.0401655,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.8047655,14.2862688,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6051111,14.2783089,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3499299,14.0780832,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2788589,14.1543116,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ne,Neklasifikováno
49.617657,14.389767,2025-04-24 17:33:00+00:00,Doma,Nezadáno,slabé zachvění,Ano,Ne,Ne,Ano,Neklasifikováno
49.7274333,14.1865363,2025-04-24 18:30:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4226298,13.9326147,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4292533,14.589952,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.3039547,14.1527127,2025-04-24 17:30:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.8448131,14.4774528,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4389094,14.1425962,2025-04-24 17:30:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
